CMDLINE /Users/wataruoshima/CSCI651/venv/bin/python3 a_star_pygame_grid.py 100 100 1 1 0 0
MEM 0.355469 1670222932.6156
MEM 26.757812 1670222932.7200
MEM 37.761719 1670222932.8243
MEM 38.718750 1670222932.9286
MEM 39.785156 1670222933.0287
MEM 40.789062 1670222933.1321
MEM 41.859375 1670222933.2327
MEM 42.777344 1670222933.3333
MEM 43.785156 1670222933.4365
MEM 44.820312 1670222933.5409
MEM 45.832031 1670222933.6435
MEM 46.816406 1670222933.7466
MEM 47.707031 1670222933.8511
MEM 48.710938 1670222933.9534
MEM 49.515625 1670222934.0536
MEM 39.082031 1670222934.1543
MEM 39.433594 1670222934.2574
MEM 40.519531 1670222934.3611
MEM 41.500000 1670222934.4652
MEM 42.539062 1670222934.5655
MEM 43.617188 1670222934.6657
MEM 44.718750 1670222934.7668
MEM 45.843750 1670222934.8684
MEM 46.941406 1670222934.9709
MEM 47.914062 1670222935.0717
MEM 49.031250 1670222935.1743
MEM 49.632812 1670222935.2777
MEM 49.718750 1670222935.3821
MEM 49.937500 1670222935.4845
MEM 49.937500 1670222935.5858
MEM 49.937500 1670222935.6860
MEM 49.937500 1670222935.7863
MEM 49.937500 1670222935.8871
MEM 49.937500 1670222935.9875
MEM 49.937500 1670222936.0895
MEM 49.937500 1670222936.1939
MEM 49.937500 1670222936.2940
MEM 49.937500 1670222936.3981
MEM 49.957031 1670222936.4983
MEM 50.050781 1670222936.5987
MEM 50.070312 1670222936.6989
MEM 50.070312 1670222936.7999
MEM 50.070312 1670222936.9018
MEM 50.070312 1670222937.0067
MEM 50.070312 1670222937.1076
MEM 50.070312 1670222937.2100
MEM 50.070312 1670222937.3138
MEM 50.070312 1670222937.4185
MEM 50.070312 1670222937.5209
MEM 50.070312 1670222937.6258
MEM 50.117188 1670222937.7304
MEM 50.132812 1670222937.8329
MEM 50.132812 1670222937.9334
MEM 50.132812 1670222938.0344
MEM 50.132812 1670222938.1351
MEM 50.132812 1670222938.2380
MEM 50.132812 1670222938.3431
MEM 50.132812 1670222938.4439
MEM 50.132812 1670222938.5451
MEM 50.132812 1670222938.6500
MEM 50.132812 1670222938.7515
MEM 50.132812 1670222938.8522
MEM 50.132812 1670222938.9533
MEM 50.140625 1670222939.0581
MEM 50.199219 1670222939.1584
MEM 50.199219 1670222939.2629
MEM 50.199219 1670222939.3658
MEM 50.199219 1670222939.4690
MEM 50.199219 1670222939.5738
MEM 50.199219 1670222939.6739
MEM 50.199219 1670222939.7791
MEM 50.199219 1670222939.8836
MEM 50.199219 1670222939.9880
MEM 50.199219 1670222940.0919
MEM 50.199219 1670222940.1959
MEM 50.199219 1670222940.2988
MEM 50.273438 1670222940.3996
MEM 50.292969 1670222940.5038
MEM 50.292969 1670222940.6088
MEM 50.292969 1670222940.7137
MEM 50.292969 1670222940.8179
MEM 50.292969 1670222940.9227
MEM 50.292969 1670222941.0229
MEM 50.292969 1670222941.1267
MEM 50.292969 1670222941.2271
MEM 50.292969 1670222941.3276
MEM 50.292969 1670222941.4314
MEM 50.347656 1670222941.5343
MEM 50.394531 1670222941.6394
MEM 50.394531 1670222941.7414
MEM 50.394531 1670222941.8417
MEM 50.394531 1670222941.9421
MEM 50.394531 1670222942.0447
MEM 50.394531 1670222942.1452
MEM 50.394531 1670222942.2459
MEM 50.394531 1670222942.3506
MEM 50.394531 1670222942.4550
MEM 50.394531 1670222942.5595
MEM 50.394531 1670222942.6648
MEM 50.429688 1670222942.7681
MEM 50.453125 1670222942.8732
MEM 50.472656 1670222942.9744
MEM 50.472656 1670222943.0755
MEM 50.472656 1670222943.1758
MEM 50.472656 1670222943.2786
MEM 50.472656 1670222943.3796
MEM 50.472656 1670222943.4803
MEM 50.472656 1670222943.5808
MEM 50.472656 1670222943.6859
MEM 50.472656 1670222943.7892
MEM 50.472656 1670222943.8935
MEM 50.511719 1670222943.9986
MEM 50.511719 1670222944.1019
MEM 50.511719 1670222944.2060
MEM 50.511719 1670222944.3089
MEM 50.511719 1670222944.4141
MEM 50.511719 1670222944.5181
MEM 50.511719 1670222944.6232
MEM 50.511719 1670222944.7272
MEM 50.511719 1670222944.8298
MEM 50.511719 1670222944.9320
MEM 50.511719 1670222945.0334
MEM 50.511719 1670222945.1351
MEM 50.511719 1670222945.2360
MEM 50.511719 1670222945.3385
MEM 50.511719 1670222945.4388
MEM 50.511719 1670222945.5429
MEM 50.511719 1670222945.6475
MEM 50.511719 1670222945.7524
MEM 50.511719 1670222945.8565
MEM 50.511719 1670222945.9615
MEM 50.511719 1670222946.0654
MEM 50.511719 1670222946.1702
MEM 50.511719 1670222946.2741
MEM 50.511719 1670222946.3743
MEM 50.554688 1670222946.4784
MEM 50.554688 1670222946.5793
MEM 50.554688 1670222946.6841
MEM 50.554688 1670222946.7892
MEM 50.554688 1670222946.8942
MEM 50.554688 1670222946.9983
MEM 50.554688 1670222947.1034
MEM 50.554688 1670222947.2086
MEM 50.554688 1670222947.3137
MEM 50.554688 1670222947.4180
MEM 50.554688 1670222947.5225
MEM 50.554688 1670222947.6247
MEM 50.554688 1670222947.7255
MEM 50.558594 1670222947.8258
MEM 50.558594 1670222947.9262
MEM 50.558594 1670222948.0267
MEM 50.558594 1670222948.1314
MEM 50.558594 1670222948.2319
MEM 50.558594 1670222948.3321
MEM 50.558594 1670222948.4350
MEM 50.558594 1670222948.5358
MEM 50.558594 1670222948.6394
MEM 50.558594 1670222948.7439
MEM 50.628906 1670222948.8452
MEM 50.628906 1670222948.9469
MEM 50.628906 1670222949.0520
MEM 50.628906 1670222949.1568
MEM 50.628906 1670222949.2612
MEM 50.628906 1670222949.3624
MEM 50.628906 1670222949.4675
MEM 50.628906 1670222949.5713
MEM 50.628906 1670222949.6737
MEM 50.628906 1670222949.7740
MEM 50.628906 1670222949.8747
MEM 50.628906 1670222949.9751
MEM 50.628906 1670222950.0776
MEM 50.628906 1670222950.1780
MEM 50.628906 1670222950.2787
MEM 50.628906 1670222950.3792
MEM 50.628906 1670222950.4841
MEM 50.628906 1670222950.5852
MEM 50.628906 1670222950.6895
MEM 50.628906 1670222950.7934
MEM 50.628906 1670222950.8979
MEM 50.628906 1670222951.0030
MEM 50.628906 1670222951.1070
MEM 50.628906 1670222951.2117
MEM 50.660156 1670222951.3141
MEM 50.679688 1670222951.4185
MEM 50.679688 1670222951.5234
MEM 50.679688 1670222951.6268
MEM 50.679688 1670222951.7312
MEM 50.679688 1670222951.8344
MEM 50.679688 1670222951.9374
MEM 50.679688 1670222952.0416
MEM 50.679688 1670222952.1423
MEM 50.679688 1670222952.2429
MEM 50.679688 1670222952.3459
MEM 50.679688 1670222952.4470
MEM 50.679688 1670222952.5513
MEM 50.679688 1670222952.6524
MEM 50.679688 1670222952.7570
MEM 50.679688 1670222952.8619
MEM 50.679688 1670222952.9655
MEM 50.679688 1670222953.0705
MEM 50.679688 1670222953.1741
MEM 50.679688 1670222953.2747
MEM 50.679688 1670222953.3796
MEM 50.679688 1670222953.4847
MEM 50.679688 1670222953.5858
MEM 50.679688 1670222953.6864
MEM 50.679688 1670222953.7877
MEM 50.679688 1670222953.8887
MEM 50.679688 1670222953.9934
MEM 50.679688 1670222954.0980
MEM 50.679688 1670222954.1983
MEM 50.679688 1670222954.2990
MEM 50.679688 1670222954.4024
MEM 50.679688 1670222954.5070
MEM 50.679688 1670222954.6094
MEM 50.679688 1670222954.7135
MEM 50.679688 1670222954.8180
MEM 50.718750 1670222954.9206
MEM 50.722656 1670222955.0254
MEM 50.722656 1670222955.1299
MEM 50.722656 1670222955.2322
MEM 50.722656 1670222955.3335
MEM 50.722656 1670222955.4383
MEM 50.722656 1670222955.5426
MEM 50.722656 1670222955.6473
MEM 50.722656 1670222955.7520
MEM 50.722656 1670222955.8572
MEM 50.722656 1670222955.9609
MEM 50.722656 1670222956.0641
MEM 50.722656 1670222956.1646
MEM 50.722656 1670222956.2652
MEM 50.722656 1670222956.3662
MEM 50.722656 1670222956.4679
MEM 50.722656 1670222956.5718
MEM 50.722656 1670222956.6762
MEM 50.722656 1670222956.7802
MEM 50.722656 1670222956.8804
MEM 50.722656 1670222956.9846
MEM 50.722656 1670222957.0849
MEM 50.722656 1670222957.1854
MEM 50.722656 1670222957.2864
MEM 50.722656 1670222957.3875
MEM 50.722656 1670222957.4878
MEM 50.722656 1670222957.5891
MEM 50.722656 1670222957.6940
MEM 50.722656 1670222957.7983
MEM 50.722656 1670222957.9019
MEM 50.722656 1670222958.0071
MEM 50.722656 1670222958.1100
MEM 50.722656 1670222958.2107
MEM 50.722656 1670222958.3157
MEM 50.722656 1670222958.4207
MEM 50.722656 1670222958.5235
MEM 50.722656 1670222958.6268
MEM 50.722656 1670222958.7318
MEM 50.722656 1670222958.8320
MEM 50.722656 1670222958.9327
MEM 50.722656 1670222959.0336
MEM 50.722656 1670222959.1337
MEM 50.722656 1670222959.2342
MEM 50.722656 1670222959.3349
MEM 50.722656 1670222959.4360
MEM 50.722656 1670222959.5405
MEM 50.722656 1670222959.6417
MEM 50.722656 1670222959.7427
MEM 50.722656 1670222959.8429
MEM 50.722656 1670222959.9442
MEM 50.722656 1670222960.0454
MEM 50.726562 1670222960.1505
MEM 50.726562 1670222960.2513
MEM 50.726562 1670222960.3559
MEM 50.726562 1670222960.4601
MEM 50.726562 1670222960.5647
MEM 50.726562 1670222960.6693
MEM 50.726562 1670222960.7742
MEM 50.726562 1670222960.8743
MEM 50.726562 1670222960.9754
MEM 50.726562 1670222961.0756
MEM 50.726562 1670222961.1772
MEM 50.726562 1670222961.2802
MEM 50.726562 1670222961.3846
MEM 50.742188 1670222961.4848
MEM 50.742188 1670222961.5899
MEM 50.742188 1670222961.6912
MEM 50.742188 1670222961.7960
MEM 50.742188 1670222961.8979
MEM 50.742188 1670222961.9982
MEM 50.742188 1670222962.1032
MEM 50.742188 1670222962.2075
MEM 50.742188 1670222962.3121
MEM 50.742188 1670222962.4167
MEM 50.742188 1670222962.5185
MEM 50.742188 1670222962.6237
MEM 50.742188 1670222962.7272
MEM 50.742188 1670222962.8323
MEM 50.742188 1670222962.9343
MEM 50.742188 1670222963.0357
MEM 50.742188 1670222963.1362
MEM 50.742188 1670222963.2413
MEM 50.742188 1670222963.3422
MEM 50.742188 1670222963.4435
MEM 50.742188 1670222963.5437
MEM 50.742188 1670222963.6489
MEM 50.742188 1670222963.7524
MEM 50.742188 1670222963.8572
MEM 50.769531 1670222963.9614
MEM 50.769531 1670222964.0652
MEM 50.769531 1670222964.1654
MEM 50.769531 1670222964.2657
MEM 50.769531 1670222964.3702
MEM 50.769531 1670222964.4745
MEM 50.769531 1670222964.5759
MEM 50.769531 1670222964.6770
MEM 50.769531 1670222964.7778
MEM 50.769531 1670222964.8780
MEM 50.769531 1670222964.9794
MEM 50.773438 1670222965.0845
MEM 50.773438 1670222965.1856
MEM 50.773438 1670222965.2882
