CMDLINE /Users/wataruoshima/CSCI651/venv/bin/python3 a_star_pygame_grid.py 100 100 1 1 1 0
MEM 0.355469 1670222574.3741
MEM 25.367188 1670222574.4769
MEM 38.203125 1670222574.5795
MEM 38.898438 1670222574.6843
MEM 40.015625 1670222574.7895
MEM 41.074219 1670222574.8936
MEM 42.042969 1670222574.9937
MEM 43.027344 1670222575.0939
MEM 44.023438 1670222575.1941
MEM 45.023438 1670222575.2944
MEM 46.046875 1670222575.3958
MEM 46.968750 1670222575.4959
MEM 47.941406 1670222575.5966
MEM 48.960938 1670222575.6977
MEM 49.984375 1670222575.7980
MEM 39.593750 1670222575.9016
MEM 39.746094 1670222576.0019
MEM 40.777344 1670222576.1022
MEM 41.781250 1670222576.2024
MEM 42.890625 1670222576.3070
MEM 43.980469 1670222576.4071
MEM 45.019531 1670222576.5114
MEM 46.097656 1670222576.6115
MEM 47.171875 1670222576.7134
MEM 48.152344 1670222576.8170
MEM 49.214844 1670222576.9223
MEM 50.191406 1670222577.0264
MEM 50.261719 1670222577.1266
MEM 50.421875 1670222577.2271
MEM 50.515625 1670222577.3323
MEM 50.515625 1670222577.4374
MEM 50.515625 1670222577.5389
MEM 50.515625 1670222577.6423
MEM 50.515625 1670222577.7465
MEM 50.515625 1670222577.8505
MEM 50.515625 1670222577.9554
MEM 50.515625 1670222578.0596
MEM 50.515625 1670222578.1645
MEM 50.515625 1670222578.2684
MEM 50.535156 1670222578.3691
MEM 50.535156 1670222578.4731
MEM 50.535156 1670222578.5766
MEM 50.535156 1670222578.6789
MEM 50.535156 1670222578.7835
MEM 50.535156 1670222578.8884
MEM 50.535156 1670222578.9886
MEM 50.535156 1670222579.0909
MEM 50.535156 1670222579.1960
MEM 50.535156 1670222579.3005
MEM 50.535156 1670222579.4015
MEM 50.535156 1670222579.5064
MEM 50.558594 1670222579.6102
MEM 50.558594 1670222579.7125
MEM 50.558594 1670222579.8171
MEM 50.558594 1670222579.9221
MEM 50.558594 1670222580.0265
MEM 50.558594 1670222580.1269
MEM 50.558594 1670222580.2299
MEM 50.558594 1670222580.3348
MEM 50.558594 1670222580.4399
MEM 50.558594 1670222580.5423
MEM 50.558594 1670222580.6466
MEM 50.558594 1670222580.7485
MEM 50.621094 1670222580.8489
MEM 50.621094 1670222580.9492
MEM 50.621094 1670222581.0496
MEM 50.621094 1670222581.1504
MEM 50.621094 1670222581.2546
MEM 50.621094 1670222581.3597
MEM 50.621094 1670222581.4628
MEM 50.621094 1670222581.5661
MEM 50.621094 1670222581.6671
MEM 50.621094 1670222581.7682
MEM 50.621094 1670222581.8704
MEM 50.621094 1670222581.9726
MEM 50.621094 1670222582.0768
MEM 50.656250 1670222582.1807
MEM 50.656250 1670222582.2815
MEM 50.656250 1670222582.3867
MEM 50.656250 1670222582.4894
MEM 50.656250 1670222582.5938
MEM 50.656250 1670222582.6949
MEM 50.656250 1670222582.7994
MEM 50.656250 1670222582.9031
MEM 50.656250 1670222583.0075
MEM 50.656250 1670222583.1097
MEM 50.656250 1670222583.2101
MEM 50.656250 1670222583.3120
MEM 50.656250 1670222583.4160
MEM 50.660156 1670222583.5200
MEM 50.660156 1670222583.6243
MEM 50.660156 1670222583.7263
MEM 50.660156 1670222583.8270
MEM 50.660156 1670222583.9310
MEM 50.660156 1670222584.0358
MEM 50.660156 1670222584.1400
